,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.url,Answer.topic,Approve,Reject
110,3VADEH0UHCXAVQVCCGQ8MCX019UPSA,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,14,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,3HRMW88U16Q7WYCG10KXKLTC9RX0MI,A2CTA782EBXUCT,Submitted,Tue Feb 25 13:10:22 PST 2020,Tue Feb 25 13:34:22 PST 2020,Mon Mar 16 14:34:22 PDT 2020,,,,1440,0% (0/0),0% (0/0),0% (0/0),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,Private Schools,X,
111,3VADEH0UHCXAVQVCCGQ8MCX019UPSA,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,14,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,3IXQG4FA2TYT91WWA7DHZGJBYXS9BJ,A311A0TCGNTFKK,Rejected,Wed Feb 19 06:03:51 PST 2020,Wed Feb 19 06:14:25 PST 2020,Tue Mar 10 07:14:25 PDT 2020,,Tue Feb 25 14:00:32 PST 2020,X,634,0% (0/1),0% (0/1),0% (0/1),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,Amazon Rainforest,,X
112,3VADEH0UHCXAVQVCCGQ8MCX019UPSA,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,14,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,3LEP4MGT3G05CR9DMNIJLC21PI7BD2,A1WH32GYQOHIRQ,Approved,Wed Feb 19 06:03:50 PST 2020,Wed Feb 19 06:14:36 PST 2020,Tue Mar 10 07:14:36 PDT 2020,Tue Feb 25 14:00:32 PST 2020,,,646,100% (1/1),100% (1/1),100% (1/1),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,Amazon Rainforest,X,
113,3VADEH0UHCXAVQVCCGQ8MCX019UPSA,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,14,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,3P1L2B7AD1P8TXME39LTA9A55QSOLZ,A3P7QP6K56ED2Z,Rejected,Wed Feb 19 07:05:45 PST 2020,Wed Feb 19 07:20:53 PST 2020,Tue Mar 10 08:20:53 PDT 2020,,Tue Feb 25 13:07:28 PST 2020,He tried to cheat the system.,908,0% (0/2),0% (0/2),0% (0/2),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,Black Death,,X
114,3VADEH0UHCXAVQVCCGQ8MCX019UPSA,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,14,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,3R2UR8A0IAG3TR33HSOHL35SC19XO5,A2NXHJ905WLGAA,Approved,Wed Feb 19 08:42:09 PST 2020,Wed Feb 19 08:45:39 PST 2020,Tue Mar 10 09:45:39 PDT 2020,Tue Feb 25 14:00:32 PST 2020,,,210,100% (1/1),100% (1/1),100% (1/1),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,Normans,X,
115,3VADEH0UHCXAVQVCCGQ8MCX019UPSA,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,14,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,3TR2532VIPUC91SA0SNMDUBMG1TJ63,A1PTH9KTRO06EG,Approved,Wed Feb 19 06:15:21 PST 2020,Wed Feb 19 06:46:27 PST 2020,Tue Mar 10 07:46:27 PDT 2020,Tue Feb 25 14:00:33 PST 2020,,,1866,100% (10/10),100% (10/10),100% (10/10),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,Normans,X,
116,3VADEH0UHCXAVQVCCGQ8MCX019UPSA,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,14,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,3YHH42UU5BFNQGUV1OJIK8EN7OJ0LU,A1ZAY9U4ZP3GDN,Approved,Wed Feb 19 06:21:43 PST 2020,Wed Feb 19 06:53:23 PST 2020,Tue Mar 10 07:53:23 PDT 2020,Tue Feb 25 14:00:33 PST 2020,,,1900,100% (1/1),100% (1/1),100% (1/1),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,Harvard University,X,
117,33W1NHWFYHL5OUAXOPT0NFV0DRFZTU,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,11,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,37TRT2X24QRIFD95WJ4UOAXEU24BJG,A320QA9HJFUOZO,Approved,Wed Feb 19 06:03:54 PST 2020,Wed Feb 19 07:02:54 PST 2020,Tue Mar 10 08:02:54 PDT 2020,Tue Feb 25 14:00:33 PST 2020,,,3540,100% (1/1),100% (1/1),100% (1/1),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,Economic Inequality,X,
118,33W1NHWFYHL5OUAXOPT0NFV0DRFZTU,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,11,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,38BQUHLA9W0SZF4Z3LM8AMPU5VIOM1,A2S64AUN7JI7ZS,Rejected,Wed Feb 19 07:04:32 PST 2020,Wed Feb 19 07:39:05 PST 2020,Tue Mar 10 08:39:05 PDT 2020,,Tue Feb 25 14:00:33 PST 2020,X,2073,0% (0/2),0% (0/2),0% (0/2),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,European Union Law,,X
119,33W1NHWFYHL5OUAXOPT0NFV0DRFZTU,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,11,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,3B1NLC6UGZWAS5KE7I1SMHANJE2GP2,A16Z9FSSF1X74O,Approved,Wed Feb 19 06:03:55 PST 2020,Wed Feb 19 06:52:51 PST 2020,Tue Mar 10 07:52:51 PDT 2020,Tue Feb 25 14:00:33 PST 2020,,,2936,100% (1/1),100% (1/1),100% (1/1),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,Amazon Rainforest,X,
120,33W1NHWFYHL5OUAXOPT0NFV0DRFZTU,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,11,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,3DIP6YHAPCSR2ZP6F69T0SULHONE8Z,A1IQUHRI7G63YF,Approved,Wed Feb 19 08:04:44 PST 2020,Wed Feb 19 08:22:45 PST 2020,Tue Mar 10 09:22:45 PDT 2020,Tue Feb 25 14:00:35 PST 2020,,,1081,100% (1/1),100% (1/1),100% (1/1),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,Oxygen,X,
121,33W1NHWFYHL5OUAXOPT0NFV0DRFZTU,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,11,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,3DL65MZB8DFTE2FJWIPY2EQ47FCEC9,A3EZ3BRM1C5WKV,Approved,Wed Feb 19 06:42:32 PST 2020,Wed Feb 19 07:11:06 PST 2020,Tue Mar 10 08:11:06 PDT 2020,Tue Feb 25 14:00:35 PST 2020,,,1714,100% (1/1),100% (1/1),100% (1/1),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,"Normans culture, rulers, military campaigns and conquests.",,X
122,33W1NHWFYHL5OUAXOPT0NFV0DRFZTU,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,11,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,3HPZF4IVNMTRK7WAWJ1S9HIKPS0YCT,A38VMTKS30TQZB,Approved,Wed Feb 19 07:05:03 PST 2020,Wed Feb 19 07:16:19 PST 2020,Tue Mar 10 08:16:19 PDT 2020,Tue Feb 25 14:00:35 PST 2020,,,676,100% (1/1),100% (1/1),100% (1/1),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,Immunology,,X
123,33W1NHWFYHL5OUAXOPT0NFV0DRFZTU,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,11,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,3HVVDCPGTES86OYLI5WIYRIODDDTYI,A107RJSS561Y7R,Approved,Wed Feb 19 06:03:58 PST 2020,Wed Feb 19 06:31:47 PST 2020,Tue Mar 10 07:31:47 PDT 2020,Tue Feb 25 14:00:35 PST 2020,,,1669,100% (1/1),100% (1/1),100% (1/1),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,Amazon Rainforest,X,
124,33W1NHWFYHL5OUAXOPT0NFV0DRFZTU,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,11,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,3I7DHKZYGN00LV60CJMW6Q5UT065FF,A23TGEQ4CG90PA,Submitted,Tue Feb 25 14:11:40 PST 2020,Tue Feb 25 14:24:12 PST 2020,Mon Mar 16 15:24:12 PDT 2020,,,,752,0% (0/0),0% (0/0),0% (0/0),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,Harvard University,X,
125,33W1NHWFYHL5OUAXOPT0NFV0DRFZTU,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,11,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,3NPFYT4IZC4F1EM5T9B9GUWQLDCGXR,A3BLJ6QSDTZC9U,Approved,Wed Feb 19 07:50:09 PST 2020,Wed Feb 19 08:30:20 PST 2020,Tue Mar 10 09:30:20 PDT 2020,Tue Feb 25 14:00:35 PST 2020,,,2411,100% (1/1),100% (1/1),100% (1/1),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,Oxygen,X,
126,33W1NHWFYHL5OUAXOPT0NFV0DRFZTU,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,11,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,3TESA3PJ31A4ZCJNQ57VII0PA4VMMU,A20X14OMRL0YPZ,Approved,Wed Feb 19 12:26:48 PST 2020,Wed Feb 19 12:52:12 PST 2020,Tue Mar 10 13:52:12 PDT 2020,Tue Feb 25 14:00:35 PST 2020,,,1524,100% (1/1),100% (1/1),100% (1/1),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,Black Death,X,
127,33W1NHWFYHL5OUAXOPT0NFV0DRFZTU,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,11,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,3XC1O3LBOSMO6PRMZQ7S4JGS4Y9TLQ,A3MCGKRH5KEZR8,Approved,Wed Feb 19 06:45:28 PST 2020,Wed Feb 19 07:01:22 PST 2020,Tue Mar 10 08:01:22 PDT 2020,Tue Feb 25 14:00:35 PST 2020,,,954,100% (1/1),100% (1/1),100% (1/1),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,Intergovernmental Panel on Climate Change,X,
128,3R5LWXWHR08CEUOC3768RB00FX9XGM,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,11,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,30MVJZJNHMDZRKU8YZQYX42O63KJ9Z,A3C0NQ2IP5FTZQ,Approved,Wed Feb 19 07:55:19 PST 2020,Wed Feb 19 08:14:07 PST 2020,Tue Mar 10 09:14:07 PDT 2020,Tue Feb 25 14:00:35 PST 2020,,,1128,100% (1/1),100% (1/1),100% (1/1),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,European Union Law,X,
129,3R5LWXWHR08CEUOC3768RB00FX9XGM,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,11,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,33SA9F9TRXU2S0LOD9PZE8X7ZVREWF,A31XNLA9REVGXL,Approved,Wed Feb 19 06:07:06 PST 2020,Wed Feb 19 07:02:05 PST 2020,Tue Mar 10 08:02:05 PDT 2020,Tue Feb 25 14:00:35 PST 2020,,,3299,100% (1/1),100% (1/1),100% (1/1),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,Normans,X,
130,3R5LWXWHR08CEUOC3768RB00FX9XGM,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,11,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,34Q075JO1XDA09QR8E1Z0T599IK01U,A2AMQX0BQZXG9N,Approved,Wed Feb 19 06:38:16 PST 2020,Wed Feb 19 07:08:18 PST 2020,Tue Mar 10 08:08:18 PDT 2020,Tue Feb 25 14:00:35 PST 2020,,,1802,100% (1/1),100% (1/1),100% (1/1),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,Normans,X,
131,3R5LWXWHR08CEUOC3768RB00FX9XGM,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,11,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,3H0W84IWBK2XK442EFFTR9PQ7GBREO,A30RAYNDOWQ61S,Approved,Wed Feb 19 07:39:01 PST 2020,Wed Feb 19 08:27:33 PST 2020,Tue Mar 10 09:27:33 PDT 2020,Tue Feb 25 14:00:36 PST 2020,,,2912,100% (1/1),100% (1/1),100% (1/1),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,Private Schools,X,
132,3R5LWXWHR08CEUOC3768RB00FX9XGM,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,11,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,3LO69W1SU3DK1K5GFQ8L5013E5OLGY,A2N9U74YIPDQ9F,Approved,Wed Feb 19 07:04:53 PST 2020,Wed Feb 19 07:23:16 PST 2020,Tue Mar 10 08:23:16 PDT 2020,Tue Feb 25 14:00:36 PST 2020,,,1103,100% (1/1),100% (1/1),100% (1/1),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,Immune System,X,
133,3R5LWXWHR08CEUOC3768RB00FX9XGM,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,11,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,3NGI5ARFTT5DOQUBPZGPFU6HHSY1P8,AX3EXSGDXF9ZJ,Approved,Wed Feb 19 08:44:50 PST 2020,Wed Feb 19 09:38:56 PST 2020,Tue Mar 10 10:38:56 PDT 2020,Tue Feb 25 14:00:36 PST 2020,,,3246,100% (1/1),100% (1/1),100% (1/1),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,European Union Law,X,
134,3R5LWXWHR08CEUOC3768RB00FX9XGM,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,11,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,3OUYGIZWR7YDH19TTGCP1PN7CXDP08,A1PTH9KTRO06EG,Approved,Wed Feb 19 06:07:06 PST 2020,Wed Feb 19 06:27:31 PST 2020,Tue Mar 10 07:27:31 PDT 2020,Tue Feb 25 14:00:36 PST 2020,,,1225,100% (10/10),100% (10/10),100% (10/10),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,Black Death,X,
135,3R5LWXWHR08CEUOC3768RB00FX9XGM,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,11,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,3R6P78PK7KB8KXDLOZACRRBK8HNGT7,A38LEVBZ3P5F6T,Approved,Wed Feb 19 06:20:52 PST 2020,Wed Feb 19 06:48:28 PST 2020,Tue Mar 10 07:48:28 PDT 2020,Tue Feb 25 14:00:36 PST 2020,,,1656,100% (1/1),100% (1/1),100% (1/1),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,Private Schools,X,
136,3R5LWXWHR08CEUOC3768RB00FX9XGM,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,11,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,3VW6495TLJ04NAXFSBJH68A3UKMYYF,A28LJ6540DSBSQ,Submitted,Tue Feb 25 19:43:14 PST 2020,Tue Feb 25 19:56:21 PST 2020,Mon Mar 16 20:56:21 PDT 2020,,,,787,0% (0/0),0% (0/0),0% (0/0),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,Oxygen,X,
137,3R5LWXWHR08CEUOC3768RB00FX9XGM,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,11,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,3Y4W8Q93LZKKL57JR49JMOW8SBAVDH,AG6WV3WODQ7IN,Rejected,Wed Feb 19 07:06:06 PST 2020,Wed Feb 19 07:34:58 PST 2020,Tue Mar 10 08:34:58 PDT 2020,,Tue Feb 25 14:00:36 PST 2020,X,1732,0% (0/1),0% (0/1),0% (0/1),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,Amazon Rainforest,,X
138,3R5LWXWHR08CEUOC3768RB00FX9XGM,3POY5Z28G54OUWWVXVR7KIJZO3YSY0,"Conversational Search User Study (1$ per Topic, Manually Checked)",Search about a given topic and its subtopics.,"search task, session search",$1.00,Wed Feb 19 06:03:45 PST 2020,11,BatchId:3926170;OriginalHitTemplateId:928390855;,3600,1728000,Wed Feb 26 06:03:45 PST 2020,,,3Z2R0DQ0JHEGGKNHZP0SQ1HIVOWE2X,A105ZUIAGMN8SW,Approved,Wed Feb 19 06:06:14 PST 2020,Wed Feb 19 06:11:29 PST 2020,Tue Mar 10 07:11:29 PDT 2020,Tue Feb 25 14:00:36 PST 2020,,,315,100% (1/1),100% (1/1),100% (1/1),http://ec2-3-9-177-44.eu-west-2.compute.amazonaws.com/mturk,Amazon Rainforest,X,
